DATE,LAI,FAPAR,FG
2018-01-23,0.748790322580645,0.47795905707196046,0.9527769527209511
2018-01-24,0.7657258064516131,0.48233870967741954,0.9525386023273013
2018-01-25,0.7838709677419357,0.48661290322580664,0.9515741972995336
2018-01-26,0.803024193548387,0.49068548387096783,0.9499136487886664
2018-01-27,0.8219758064516127,0.49463709677419354,0.9481074749878552
2018-01-28,0.8407258064516131,0.4984677419354838,0.9461556758971
2018-01-29,0.8592741935483872,0.5021774193548387,0.9440582515164013
2018-01-30,0.8776209677419355,0.505766129032258,0.9418152018457587
2018-01-31,0.895766129032258,0.509233870967742,0.9394265268851718
2018-02-01,0.9137096774193548,0.5125806451612904,0.9368922266346413
2018-02-02,0.931451612903226,0.5158064516129033,0.9342123010941669
2018-02-03,0.948991935483871,0.5189112903225808,0.9313867502637485
2018-02-04,0.9659274193548386,0.521733870967742,0.9284516221699277
2018-02-05,0.982258064516129,0.5242741935483872,0.9254069168127044
2018-02-06,0.997983870967742,0.5265322580645162,0.9222526341920787
2018-02-07,1.0131048387096775,0.5285080645161292,0.9189887743080506
2018-02-08,1.0276209677419355,0.5302016129032259,0.9156153371606202
2018-02-09,1.041532258064516,0.5316129032258065,0.9121323227497872
2018-02-10,1.0548387096774192,0.532741935483871,0.9085397310755516
2018-02-11,1.0669354838709677,0.5333467741935484,0.9049899329747769
2018-02-12,1.0778225806451611,0.5334274193548387,0.9014829284474629
2018-02-13,1.0875,0.5329838709677419,0.8980187174936097
2018-02-14,1.0959677419354839,0.5320161290322581,0.8945973001132167
2018-02-15,1.103225806451613,0.5305241935483871,0.8912186763062847
